explanation_idx,positional_row_id,source_row_uid,label
963,76474,UNSW_NB15_testing-set.csv#id=077058,0
964,25427,UNSW_NB15_testing-set.csv#id=025477,0
965,77570,UNSW_NB15_testing-set.csv#id=078154,0
966,43569,UNSW_NB15_testing-set.csv#id=043619,0
967,26474,UNSW_NB15_testing-set.csv#id=026524,0
968,31468,UNSW_NB15_testing-set.csv#id=031518,0
969,39721,UNSW_NB15_testing-set.csv#id=039771,0
970,39461,UNSW_NB15_testing-set.csv#id=039511,0
971,43233,UNSW_NB15_testing-set.csv#id=043283,0
972,75168,UNSW_NB15_testing-set.csv#id=075752,0
973,37946,UNSW_NB15_testing-set.csv#id=037996,0
974,68555,UNSW_NB15_testing-set.csv#id=069139,0
975,73648,UNSW_NB15_testing-set.csv#id=074232,0
976,79017,UNSW_NB15_testing-set.csv#id=079601,0
977,29818,UNSW_NB15_testing-set.csv#id=029868,0
978,36779,UNSW_NB15_testing-set.csv#id=036829,0
979,41571,UNSW_NB15_testing-set.csv#id=041621,0
980,39723,UNSW_NB15_testing-set.csv#id=039773,0
981,75804,UNSW_NB15_testing-set.csv#id=076388,0
982,27806,UNSW_NB15_testing-set.csv#id=027856,0
983,42049,UNSW_NB15_testing-set.csv#id=042099,0
984,73821,UNSW_NB15_testing-set.csv#id=074405,0
985,71285,UNSW_NB15_testing-set.csv#id=071869,0
986,72901,UNSW_NB15_testing-set.csv#id=073485,0
987,71963,UNSW_NB15_testing-set.csv#id=072547,0
988,80836,UNSW_NB15_testing-set.csv#id=081420,0
989,42542,UNSW_NB15_testing-set.csv#id=042592,0
990,26551,UNSW_NB15_testing-set.csv#id=026601,0
991,30520,UNSW_NB15_testing-set.csv#id=030570,0
992,70546,UNSW_NB15_testing-set.csv#id=071130,0
993,26247,UNSW_NB15_testing-set.csv#id=026297,0
994,76512,UNSW_NB15_testing-set.csv#id=077096,0
995,39087,UNSW_NB15_testing-set.csv#id=039137,0
996,39305,UNSW_NB15_testing-set.csv#id=039355,0
997,68966,UNSW_NB15_testing-set.csv#id=069550,0
998,73384,UNSW_NB15_testing-set.csv#id=073968,0
999,26370,UNSW_NB15_testing-set.csv#id=026420,0
1000,12532,UNSW_NB15_testing-set.csv#id=012582,1
1001,12521,UNSW_NB15_testing-set.csv#id=012571,1
1002,63981,UNSW_NB15_testing-set.csv#id=064560,1
1003,44699,UNSW_NB15_testing-set.csv#id=044749,1
1004,344,UNSW_NB15_testing-set.csv#id=000346,1
1005,53509,UNSW_NB15_testing-set.csv#id=053826,1
1006,48480,UNSW_NB15_testing-set.csv#id=048587,1
1007,12810,UNSW_NB15_testing-set.csv#id=012860,1
1008,19408,UNSW_NB15_testing-set.csv#id=019458,1
1009,43757,UNSW_NB15_testing-set.csv#id=043807,1
1010,60944,UNSW_NB15_testing-set.csv#id=061493,1
1011,9460,UNSW_NB15_testing-set.csv#id=009510,1
1012,9518,UNSW_NB15_testing-set.csv#id=009568,1
1013,56726,UNSW_NB15_testing-set.csv#id=057176,1
1014,55252,UNSW_NB15_testing-set.csv#id=055640,1
1015,48412,UNSW_NB15_testing-set.csv#id=048517,1
1016,53381,UNSW_NB15_testing-set.csv#id=053693,1
1017,2610,UNSW_NB15_testing-set.csv#id=002631,1
1018,47774,UNSW_NB15_testing-set.csv#id=047857,1
1019,49300,UNSW_NB15_testing-set.csv#id=049444,1
1020,55293,UNSW_NB15_testing-set.csv#id=055684,1
1021,2742,UNSW_NB15_testing-set.csv#id=002764,1
1022,15230,UNSW_NB15_testing-set.csv#id=015280,1
1023,61307,UNSW_NB15_testing-set.csv#id=061856,1
1024,2436,UNSW_NB15_testing-set.csv#id=002457,1
1025,44996,UNSW_NB15_testing-set.csv#id=045046,1
1026,15187,UNSW_NB15_testing-set.csv#id=015237,1
1027,50370,UNSW_NB15_testing-set.csv#id=050567,1
1028,60824,UNSW_NB15_testing-set.csv#id=061370,1
1029,56801,UNSW_NB15_testing-set.csv#id=057253,1
1030,6935,UNSW_NB15_testing-set.csv#id=006985,1
1031,57261,UNSW_NB15_testing-set.csv#id=057728,1
1032,20766,UNSW_NB15_testing-set.csv#id=020816,1
1033,16481,UNSW_NB15_testing-set.csv#id=016531,1
1034,52990,UNSW_NB15_testing-set.csv#id=053287,1
1035,56288,UNSW_NB15_testing-set.csv#id=056718,1
1036,56350,UNSW_NB15_testing-set.csv#id=056783,1
1037,6484,UNSW_NB15_testing-set.csv#id=006521,1
1038,63808,UNSW_NB15_testing-set.csv#id=064387,1
1039,57288,UNSW_NB15_testing-set.csv#id=057755,1
1040,8442,UNSW_NB15_testing-set.csv#id=008492,1
1041,49441,UNSW_NB15_testing-set.csv#id=049590,1
1042,43812,UNSW_NB15_testing-set.csv#id=043862,1
1043,43670,UNSW_NB15_testing-set.csv#id=043720,1
1044,17780,UNSW_NB15_testing-set.csv#id=017830,1
1045,63042,UNSW_NB15_testing-set.csv#id=063610,1
1046,20608,UNSW_NB15_testing-set.csv#id=020658,1
1047,3385,UNSW_NB15_testing-set.csv#id=003411,1
1048,47154,UNSW_NB15_testing-set.csv#id=047221,1
1049,60614,UNSW_NB15_testing-set.csv#id=061152,1
1050,14326,UNSW_NB15_testing-set.csv#id=014376,1
1051,315,UNSW_NB15_testing-set.csv#id=000317,1
1052,60679,UNSW_NB15_testing-set.csv#id=061218,1
1053,7123,UNSW_NB15_testing-set.csv#id=007173,1
1054,5453,UNSW_NB15_testing-set.csv#id=005486,1
1055,16894,UNSW_NB15_testing-set.csv#id=016944,1
1056,64969,UNSW_NB15_testing-set.csv#id=065550,1
1057,58821,UNSW_NB15_testing-set.csv#id=059332,1
1058,11334,UNSW_NB15_testing-set.csv#id=011384,1
1059,7444,UNSW_NB15_testing-set.csv#id=007494,1
1060,9343,UNSW_NB15_testing-set.csv#id=009393,1
1061,62570,UNSW_NB15_testing-set.csv#id=063137,1
1062,44810,UNSW_NB15_testing-set.csv#id=044860,1
1063,16567,UNSW_NB15_testing-set.csv#id=016617,1
1064,7409,UNSW_NB15_testing-set.csv#id=007459,1
1065,6671,UNSW_NB15_testing-set.csv#id=006715,1
1066,62285,UNSW_NB15_testing-set.csv#id=062851,1
1067,57076,UNSW_NB15_testing-set.csv#id=057539,1
1068,21364,UNSW_NB15_testing-set.csv#id=021414,1
1069,4161,UNSW_NB15_testing-set.csv#id=004189,1
1070,62247,UNSW_NB15_testing-set.csv#id=062813,1
1071,8240,UNSW_NB15_testing-set.csv#id=008290,1
1072,5749,UNSW_NB15_testing-set.csv#id=005783,1
1073,16006,UNSW_NB15_testing-set.csv#id=016056,1
1074,6017,UNSW_NB15_testing-set.csv#id=006051,1
1075,16080,UNSW_NB15_testing-set.csv#id=016130,1
1076,19288,UNSW_NB15_testing-set.csv#id=019338,1
1077,56697,UNSW_NB15_testing-set.csv#id=057146,1
1078,44036,UNSW_NB15_testing-set.csv#id=044086,1
1079,17480,UNSW_NB15_testing-set.csv#id=017530,1
1080,43738,UNSW_NB15_testing-set.csv#id=043788,1
1081,20035,UNSW_NB15_testing-set.csv#id=020085,1
1082,21747,UNSW_NB15_testing-set.csv#id=021797,1
1083,12613,UNSW_NB15_testing-set.csv#id=012663,1
1084,22934,UNSW_NB15_testing-set.csv#id=022984,1
1085,14638,UNSW_NB15_testing-set.csv#id=014688,1
1086,54596,UNSW_NB15_testing-set.csv#id=054954,1
1087,377,UNSW_NB15_testing-set.csv#id=000379,1
1088,59447,UNSW_NB15_testing-set.csv#id=059970,1
1089,3500,UNSW_NB15_testing-set.csv#id=003526,1
1090,61730,UNSW_NB15_testing-set.csv#id=062287,1
1091,1845,UNSW_NB15_testing-set.csv#id=001864,1
1092,7312,UNSW_NB15_testing-set.csv#id=007362,1
1093,13226,UNSW_NB15_testing-set.csv#id=013276,1
1094,10975,UNSW_NB15_testing-set.csv#id=011025,1
1095,14847,UNSW_NB15_testing-set.csv#id=014897,1
1096,11134,UNSW_NB15_testing-set.csv#id=011184,1
1097,52087,UNSW_NB15_testing-set.csv#id=052344,1
1098,43796,UNSW_NB15_testing-set.csv#id=043846,1
1099,43973,UNSW_NB15_testing-set.csv#id=044023,1
1100,15122,UNSW_NB15_testing-set.csv#id=015172,1
1101,53280,UNSW_NB15_testing-set.csv#id=053588,1
1102,58871,UNSW_NB15_testing-set.csv#id=059384,1
1103,45705,UNSW_NB15_testing-set.csv#id=045757,1
1104,57854,UNSW_NB15_testing-set.csv#id=058333,1
1105,6123,UNSW_NB15_testing-set.csv#id=006157,1
1106,51668,UNSW_NB15_testing-set.csv#id=051909,1
1107,59070,UNSW_NB15_testing-set.csv#id=059586,1
1108,10999,UNSW_NB15_testing-set.csv#id=011049,1
1109,8367,UNSW_NB15_testing-set.csv#id=008417,1
1110,19973,UNSW_NB15_testing-set.csv#id=020023,1
1111,2939,UNSW_NB15_testing-set.csv#id=002963,1
1112,18382,UNSW_NB15_testing-set.csv#id=018432,1
1113,49061,UNSW_NB15_testing-set.csv#id=049198,1
1114,8116,UNSW_NB15_testing-set.csv#id=008166,1
1115,47615,UNSW_NB15_testing-set.csv#id=047695,1
1116,57651,UNSW_NB15_testing-set.csv#id=058126,1
1117,8043,UNSW_NB15_testing-set.csv#id=008093,1
1118,11847,UNSW_NB15_testing-set.csv#id=011897,1
1119,17128,UNSW_NB15_testing-set.csv#id=017178,1
1120,4647,UNSW_NB15_testing-set.csv#id=004676,1
1121,52402,UNSW_NB15_testing-set.csv#id=052670,1
1122,59834,UNSW_NB15_testing-set.csv#id=060362,1
1123,10461,UNSW_NB15_testing-set.csv#id=010511,1
1124,5536,UNSW_NB15_testing-set.csv#id=005570,1
1125,18164,UNSW_NB15_testing-set.csv#id=018214,1
1126,61830,UNSW_NB15_testing-set.csv#id=062391,1
1127,46993,UNSW_NB15_testing-set.csv#id=047056,1
1128,9317,UNSW_NB15_testing-set.csv#id=009367,1
1129,2136,UNSW_NB15_testing-set.csv#id=002157,1
1130,54410,UNSW_NB15_testing-set.csv#id=054763,1
1131,1566,UNSW_NB15_testing-set.csv#id=001581,1
1132,53870,UNSW_NB15_testing-set.csv#id=054203,1
1133,5113,UNSW_NB15_testing-set.csv#id=005143,1
1134,18009,UNSW_NB15_testing-set.csv#id=018059,1
1135,57173,UNSW_NB15_testing-set.csv#id=057637,1
1136,16535,UNSW_NB15_testing-set.csv#id=016585,1
1137,57732,UNSW_NB15_testing-set.csv#id=058208,1
1138,13235,UNSW_NB15_testing-set.csv#id=013285,1
1139,52989,UNSW_NB15_testing-set.csv#id=053286,1
1140,52784,UNSW_NB15_testing-set.csv#id=053072,1
1141,23243,UNSW_NB15_testing-set.csv#id=023293,1
1142,46162,UNSW_NB15_testing-set.csv#id=046216,1
1143,16702,UNSW_NB15_testing-set.csv#id=016752,1
1144,57914,UNSW_NB15_testing-set.csv#id=058393,1
1145,4925,UNSW_NB15_testing-set.csv#id=004955,1
1146,7280,UNSW_NB15_testing-set.csv#id=007330,1
1147,20186,UNSW_NB15_testing-set.csv#id=020236,1
1148,11360,UNSW_NB15_testing-set.csv#id=011410,1
1149,3834,UNSW_NB15_testing-set.csv#id=003861,1
1150,7500,UNSW_NB15_testing-set.csv#id=007550,1
1151,23115,UNSW_NB15_testing-set.csv#id=023165,1
1152,44330,UNSW_NB15_testing-set.csv#id=044380,1
1153,17916,UNSW_NB15_testing-set.csv#id=017966,1
1154,47598,UNSW_NB15_testing-set.csv#id=047677,1
1155,53139,UNSW_NB15_testing-set.csv#id=053441,1
1156,57655,UNSW_NB15_testing-set.csv#id=058130,1
1157,56369,UNSW_NB15_testing-set.csv#id=056802,1
1158,4501,UNSW_NB15_testing-set.csv#id=004530,1
1159,18911,UNSW_NB15_testing-set.csv#id=018961,1
1160,44797,UNSW_NB15_testing-set.csv#id=044847,1
1161,10007,UNSW_NB15_testing-set.csv#id=010057,1
1162,13612,UNSW_NB15_testing-set.csv#id=013662,1
1163,61854,UNSW_NB15_testing-set.csv#id=062415,1
1164,6294,UNSW_NB15_testing-set.csv#id=006329,1
1165,18253,UNSW_NB15_testing-set.csv#id=018303,1
1166,3397,UNSW_NB15_testing-set.csv#id=003423,1
1167,46369,UNSW_NB15_testing-set.csv#id=046426,1
1168,62373,UNSW_NB15_testing-set.csv#id=062940,1
1169,15827,UNSW_NB15_testing-set.csv#id=015877,1
1170,63665,UNSW_NB15_testing-set.csv#id=064243,1
1171,47485,UNSW_NB15_testing-set.csv#id=047562,1
1172,63764,UNSW_NB15_testing-set.csv#id=064343,1
1173,4864,UNSW_NB15_testing-set.csv#id=004894,1
1174,60123,UNSW_NB15_testing-set.csv#id=060656,1
1175,54459,UNSW_NB15_testing-set.csv#id=054814,1
1176,59030,UNSW_NB15_testing-set.csv#id=059545,1
1177,13492,UNSW_NB15_testing-set.csv#id=013542,1
1178,54116,UNSW_NB15_testing-set.csv#id=054457,1
1179,13979,UNSW_NB15_testing-set.csv#id=014029,1
1180,13192,UNSW_NB15_testing-set.csv#id=013242,1
1181,6191,UNSW_NB15_testing-set.csv#id=006225,1
1182,11333,UNSW_NB15_testing-set.csv#id=011383,1
1183,10524,UNSW_NB15_testing-set.csv#id=010574,1
1184,5106,UNSW_NB15_testing-set.csv#id=005136,1
1185,59341,UNSW_NB15_testing-set.csv#id=059862,1
1186,22013,UNSW_NB15_testing-set.csv#id=022063,1
1187,50111,UNSW_NB15_testing-set.csv#id=050301,1
1188,49190,UNSW_NB15_testing-set.csv#id=049331,1
1189,10996,UNSW_NB15_testing-set.csv#id=011046,1
1190,62673,UNSW_NB15_testing-set.csv#id=063240,1
1191,4190,UNSW_NB15_testing-set.csv#id=004218,1
1192,21400,UNSW_NB15_testing-set.csv#id=021450,1
1193,620,UNSW_NB15_testing-set.csv#id=000625,1
1194,2228,UNSW_NB15_testing-set.csv#id=002249,1
1195,5866,UNSW_NB15_testing-set.csv#id=005900,1
1196,11644,UNSW_NB15_testing-set.csv#id=011694,1
1197,20225,UNSW_NB15_testing-set.csv#id=020275,1
1198,20828,UNSW_NB15_testing-set.csv#id=020878,1
1199,2750,UNSW_NB15_testing-set.csv#id=002772,1
1200,23185,UNSW_NB15_testing-set.csv#id=023235,1
1201,21289,UNSW_NB15_testing-set.csv#id=021339,1
1202,8407,UNSW_NB15_testing-set.csv#id=008457,1
1203,63402,UNSW_NB15_testing-set.csv#id=063977,1
1204,9125,UNSW_NB15_testing-set.csv#id=009175,1
1205,21255,UNSW_NB15_testing-set.csv#id=021305,1
1206,12467,UNSW_NB15_testing-set.csv#id=012517,1
1207,15356,UNSW_NB15_testing-set.csv#id=015406,1
1208,59248,UNSW_NB15_testing-set.csv#id=059767,1
1209,46201,UNSW_NB15_testing-set.csv#id=046255,1
1210,53644,UNSW_NB15_testing-set.csv#id=053967,1
1211,21031,UNSW_NB15_testing-set.csv#id=021081,1
1212,4591,UNSW_NB15_testing-set.csv#id=004620,1
1213,8956,UNSW_NB15_testing-set.csv#id=009006,1
1214,10952,UNSW_NB15_testing-set.csv#id=011002,1
1215,52493,UNSW_NB15_testing-set.csv#id=052764,1
1216,62503,UNSW_NB15_testing-set.csv#id=063070,1
1217,1284,UNSW_NB15_testing-set.csv#id=001296,1
1218,15169,UNSW_NB15_testing-set.csv#id=015219,1
1219,2299,UNSW_NB15_testing-set.csv#id=002320,1
1220,50620,UNSW_NB15_testing-set.csv#id=050828,1
1221,13777,UNSW_NB15_testing-set.csv#id=013827,1
1222,7404,UNSW_NB15_testing-set.csv#id=007454,1
1223,14853,UNSW_NB15_testing-set.csv#id=014903,1
1224,6008,UNSW_NB15_testing-set.csv#id=006042,1
1225,54333,UNSW_NB15_testing-set.csv#id=054684,1
1226,17574,UNSW_NB15_testing-set.csv#id=017624,1
1227,16192,UNSW_NB15_testing-set.csv#id=016242,1
1228,16831,UNSW_NB15_testing-set.csv#id=016881,1
1229,15109,UNSW_NB15_testing-set.csv#id=015159,1
1230,8895,UNSW_NB15_testing-set.csv#id=008945,1
1231,3219,UNSW_NB15_testing-set.csv#id=003244,1
1232,20810,UNSW_NB15_testing-set.csv#id=020860,1
1233,22422,UNSW_NB15_testing-set.csv#id=022472,1
1234,61661,UNSW_NB15_testing-set.csv#id=062217,1
1235,45845,UNSW_NB15_testing-set.csv#id=045897,1
1236,46989,UNSW_NB15_testing-set.csv#id=047052,1
1237,691,UNSW_NB15_testing-set.csv#id=000697,1
1238,18240,UNSW_NB15_testing-set.csv#id=018290,1
1239,17164,UNSW_NB15_testing-set.csv#id=017214,1
1240,46077,UNSW_NB15_testing-set.csv#id=046129,1
1241,45656,UNSW_NB15_testing-set.csv#id=045707,1
1242,47299,UNSW_NB15_testing-set.csv#id=047372,1
1243,15556,UNSW_NB15_testing-set.csv#id=015606,1
1244,14282,UNSW_NB15_testing-set.csv#id=014332,1
1245,48089,UNSW_NB15_testing-set.csv#id=048185,1
1246,17605,UNSW_NB15_testing-set.csv#id=017655,1
1247,48182,UNSW_NB15_testing-set.csv#id=048280,1
1248,59571,UNSW_NB15_testing-set.csv#id=060096,1
1249,61494,UNSW_NB15_testing-set.csv#id=062045,1
1250,52169,UNSW_NB15_testing-set.csv#id=052428,1
1251,55940,UNSW_NB15_testing-set.csv#id=056361,1
1252,16838,UNSW_NB15_testing-set.csv#id=016888,1
1253,63995,UNSW_NB15_testing-set.csv#id=064574,1
1254,63609,UNSW_NB15_testing-set.csv#id=064187,1
1255,9499,UNSW_NB15_testing-set.csv#id=009549,1
1256,1261,UNSW_NB15_testing-set.csv#id=001272,1
1257,20301,UNSW_NB15_testing-set.csv#id=020351,1
1258,53244,UNSW_NB15_testing-set.csv#id=053550,1
1259,19211,UNSW_NB15_testing-set.csv#id=019261,1
1260,9238,UNSW_NB15_testing-set.csv#id=009288,1
1261,385,UNSW_NB15_testing-set.csv#id=000387,1
1262,4638,UNSW_NB15_testing-set.csv#id=004667,1
1263,22376,UNSW_NB15_testing-set.csv#id=022426,1
1264,55647,UNSW_NB15_testing-set.csv#id=056051,1
1265,58425,UNSW_NB15_testing-set.csv#id=058919,1
1266,58619,UNSW_NB15_testing-set.csv#id=059123,1
1267,51309,UNSW_NB15_testing-set.csv#id=051543,1
1268,60311,UNSW_NB15_testing-set.csv#id=060844,1
1269,54796,UNSW_NB15_testing-set.csv#id=055164,1
1270,4848,UNSW_NB15_testing-set.csv#id=004878,1
1271,19805,UNSW_NB15_testing-set.csv#id=019855,1
1272,45609,UNSW_NB15_testing-set.csv#id=045660,1
1273,62330,UNSW_NB15_testing-set.csv#id=062896,1
1274,54989,UNSW_NB15_testing-set.csv#id=055363,1
1275,44026,UNSW_NB15_testing-set.csv#id=044076,1
1276,52708,UNSW_NB15_testing-set.csv#id=052993,1
1277,49259,UNSW_NB15_testing-set.csv#id=049402,1
1278,53176,UNSW_NB15_testing-set.csv#id=053480,1
1279,4151,UNSW_NB15_testing-set.csv#id=004179,1
1280,23007,UNSW_NB15_testing-set.csv#id=023057,1
1281,18427,UNSW_NB15_testing-set.csv#id=018477,1
1282,16933,UNSW_NB15_testing-set.csv#id=016983,1
1283,48960,UNSW_NB15_testing-set.csv#id=049093,1
1284,59197,UNSW_NB15_testing-set.csv#id=059715,1
1285,48897,UNSW_NB15_testing-set.csv#id=049026,1
1286,52820,UNSW_NB15_testing-set.csv#id=053110,1
1287,59272,UNSW_NB15_testing-set.csv#id=059791,1
1288,20932,UNSW_NB15_testing-set.csv#id=020982,1
1289,15332,UNSW_NB15_testing-set.csv#id=015382,1
1290,9585,UNSW_NB15_testing-set.csv#id=009635,1
1291,10978,UNSW_NB15_testing-set.csv#id=011028,1
1292,60711,UNSW_NB15_testing-set.csv#id=061252,1
1293,63837,UNSW_NB15_testing-set.csv#id=064416,1
1294,58353,UNSW_NB15_testing-set.csv#id=058847,1
1295,61037,UNSW_NB15_testing-set.csv#id=061586,1
1296,9032,UNSW_NB15_testing-set.csv#id=009082,1
1297,50558,UNSW_NB15_testing-set.csv#id=050763,1
1298,8103,UNSW_NB15_testing-set.csv#id=008153,1
1299,11932,UNSW_NB15_testing-set.csv#id=011982,1
1300,62876,UNSW_NB15_testing-set.csv#id=063443,1
1301,16085,UNSW_NB15_testing-set.csv#id=016135,1
1302,6823,UNSW_NB15_testing-set.csv#id=006873,1
1303,20894,UNSW_NB15_testing-set.csv#id=020944,1
1304,50590,UNSW_NB15_testing-set.csv#id=050796,1
1305,7292,UNSW_NB15_testing-set.csv#id=007342,1
1306,17645,UNSW_NB15_testing-set.csv#id=017695,1
1307,49483,UNSW_NB15_testing-set.csv#id=049635,1
1308,59716,UNSW_NB15_testing-set.csv#id=060243,1
1309,54543,UNSW_NB15_testing-set.csv#id=054900,1
1310,4387,UNSW_NB15_testing-set.csv#id=004415,1
1311,61914,UNSW_NB15_testing-set.csv#id=062478,1
1312,18218,UNSW_NB15_testing-set.csv#id=018268,1
1313,19102,UNSW_NB15_testing-set.csv#id=019152,1
1314,23166,UNSW_NB15_testing-set.csv#id=023216,1
1315,16037,UNSW_NB15_testing-set.csv#id=016087,1
1316,55597,UNSW_NB15_testing-set.csv#id=056000,1
1317,1792,UNSW_NB15_testing-set.csv#id=001809,1
1318,792,UNSW_NB15_testing-set.csv#id=000798,1
1319,62060,UNSW_NB15_testing-set.csv#id=062625,1
1320,22920,UNSW_NB15_testing-set.csv#id=022970,1
1321,61251,UNSW_NB15_testing-set.csv#id=061800,1
1322,18721,UNSW_NB15_testing-set.csv#id=018771,1
1323,6844,UNSW_NB15_testing-set.csv#id=006894,1
1324,63863,UNSW_NB15_testing-set.csv#id=064442,1
1325,52148,UNSW_NB15_testing-set.csv#id=052407,1
1326,53948,UNSW_NB15_testing-set.csv#id=054285,1
1327,12041,UNSW_NB15_testing-set.csv#id=012091,1
1328,45509,UNSW_NB15_testing-set.csv#id=045560,1
1329,54157,UNSW_NB15_testing-set.csv#id=054500,1
1330,52511,UNSW_NB15_testing-set.csv#id=052783,1
1331,43999,UNSW_NB15_testing-set.csv#id=044049,1
1332,50390,UNSW_NB15_testing-set.csv#id=050587,1
1333,53655,UNSW_NB15_testing-set.csv#id=053978,1
1334,17707,UNSW_NB15_testing-set.csv#id=017757,1
1335,43675,UNSW_NB15_testing-set.csv#id=043725,1
1336,44923,UNSW_NB15_testing-set.csv#id=044973,1
1337,8410,UNSW_NB15_testing-set.csv#id=008460,1
1338,47447,UNSW_NB15_testing-set.csv#id=047523,1
1339,47841,UNSW_NB15_testing-set.csv#id=047928,1
1340,11427,UNSW_NB15_testing-set.csv#id=011477,1
1341,57513,UNSW_NB15_testing-set.csv#id=057985,1
1342,59051,UNSW_NB15_testing-set.csv#id=059566,1
1343,57884,UNSW_NB15_testing-set.csv#id=058363,1
1344,64724,UNSW_NB15_testing-set.csv#id=065305,1
1345,7133,UNSW_NB15_testing-set.csv#id=007183,1
1346,46788,UNSW_NB15_testing-set.csv#id=046848,1
1347,2532,UNSW_NB15_testing-set.csv#id=002553,1
1348,1043,UNSW_NB15_testing-set.csv#id=001050,1
1349,8611,UNSW_NB15_testing-set.csv#id=008661,1
1350,57398,UNSW_NB15_testing-set.csv#id=057867,1
1351,63593,UNSW_NB15_testing-set.csv#id=064171,1
1352,49787,UNSW_NB15_testing-set.csv#id=049958,1
1353,15392,UNSW_NB15_testing-set.csv#id=015442,1
1354,13242,UNSW_NB15_testing-set.csv#id=013292,1
1355,6066,UNSW_NB15_testing-set.csv#id=006100,1
1356,46743,UNSW_NB15_testing-set.csv#id=046802,1
1357,19966,UNSW_NB15_testing-set.csv#id=020016,1
1358,2471,UNSW_NB15_testing-set.csv#id=002492,1
1359,52349,UNSW_NB15_testing-set.csv#id=052615,1
1360,12293,UNSW_NB15_testing-set.csv#id=012343,1
1361,8286,UNSW_NB15_testing-set.csv#id=008336,1
1362,47948,UNSW_NB15_testing-set.csv#id=048039,1
1363,7539,UNSW_NB15_testing-set.csv#id=007589,1
1364,44173,UNSW_NB15_testing-set.csv#id=044223,1
1365,18552,UNSW_NB15_testing-set.csv#id=018602,1
1366,59358,UNSW_NB15_testing-set.csv#id=059879,1
1367,4262,UNSW_NB15_testing-set.csv#id=004290,1
1368,60107,UNSW_NB15_testing-set.csv#id=060640,1
1369,45786,UNSW_NB15_testing-set.csv#id=045838,1
1370,5842,UNSW_NB15_testing-set.csv#id=005876,1
1371,17369,UNSW_NB15_testing-set.csv#id=017419,1
1372,46315,UNSW_NB15_testing-set.csv#id=046371,1
1373,46014,UNSW_NB15_testing-set.csv#id=046066,1
1374,64338,UNSW_NB15_testing-set.csv#id=064917,1
1375,44936,UNSW_NB15_testing-set.csv#id=044986,1
1376,974,UNSW_NB15_testing-set.csv#id=000981,1
1377,61300,UNSW_NB15_testing-set.csv#id=061849,1
1378,419,UNSW_NB15_testing-set.csv#id=000421,1
1379,11936,UNSW_NB15_testing-set.csv#id=011986,1
1380,64287,UNSW_NB15_testing-set.csv#id=064866,1
1381,5598,UNSW_NB15_testing-set.csv#id=005632,1
1382,22630,UNSW_NB15_testing-set.csv#id=022680,1
1383,55577,UNSW_NB15_testing-set.csv#id=055978,1
1384,7875,UNSW_NB15_testing-set.csv#id=007925,1
1385,2901,UNSW_NB15_testing-set.csv#id=002925,1
1386,51110,UNSW_NB15_testing-set.csv#id=051338,1
1387,50101,UNSW_NB15_testing-set.csv#id=050291,1
1388,6586,UNSW_NB15_testing-set.csv#id=006625,1
1389,54790,UNSW_NB15_testing-set.csv#id=055158,1
1390,5805,UNSW_NB15_testing-set.csv#id=005839,1
1391,64883,UNSW_NB15_testing-set.csv#id=065464,1
1392,46732,UNSW_NB15_testing-set.csv#id=046791,1
1393,6773,UNSW_NB15_testing-set.csv#id=006822,1
1394,59809,UNSW_NB15_testing-set.csv#id=060336,1
1395,5724,UNSW_NB15_testing-set.csv#id=005758,1
1396,14244,UNSW_NB15_testing-set.csv#id=014294,1
1397,56983,UNSW_NB15_testing-set.csv#id=057442,1
1398,53126,UNSW_NB15_testing-set.csv#id=053428,1
1399,13553,UNSW_NB15_testing-set.csv#id=013603,1
1400,51782,UNSW_NB15_testing-set.csv#id=052027,1
1401,57838,UNSW_NB15_testing-set.csv#id=058315,1
1402,52538,UNSW_NB15_testing-set.csv#id=052812,1
1403,49623,UNSW_NB15_testing-set.csv#id=049785,1
1404,7549,UNSW_NB15_testing-set.csv#id=007599,1
1405,51521,UNSW_NB15_testing-set.csv#id=051759,1
1406,1083,UNSW_NB15_testing-set.csv#id=001092,1
1407,17169,UNSW_NB15_testing-set.csv#id=017219,1
1408,15542,UNSW_NB15_testing-set.csv#id=015592,1
1409,53016,UNSW_NB15_testing-set.csv#id=053314,1
1410,1560,UNSW_NB15_testing-set.csv#id=001575,1
1411,58581,UNSW_NB15_testing-set.csv#id=059083,1
1412,3692,UNSW_NB15_testing-set.csv#id=003719,1
1413,56878,UNSW_NB15_testing-set.csv#id=057333,1
1414,14271,UNSW_NB15_testing-set.csv#id=014321,1
1415,48596,UNSW_NB15_testing-set.csv#id=048707,1
1416,18528,UNSW_NB15_testing-set.csv#id=018578,1
1417,23006,UNSW_NB15_testing-set.csv#id=023056,1
1418,9798,UNSW_NB15_testing-set.csv#id=009848,1
1419,13336,UNSW_NB15_testing-set.csv#id=013386,1
1420,47054,UNSW_NB15_testing-set.csv#id=047118,1
1421,5232,UNSW_NB15_testing-set.csv#id=005262,1
1422,55822,UNSW_NB15_testing-set.csv#id=056236,1
1423,44734,UNSW_NB15_testing-set.csv#id=044784,1
1424,14307,UNSW_NB15_testing-set.csv#id=014357,1
1425,6802,UNSW_NB15_testing-set.csv#id=006852,1
1426,56442,UNSW_NB15_testing-set.csv#id=056878,1
1427,52952,UNSW_NB15_testing-set.csv#id=053248,1
1428,16214,UNSW_NB15_testing-set.csv#id=016264,1
1429,3752,UNSW_NB15_testing-set.csv#id=003779,1
